Source Port,Destination Port,Protocol,Destination Port.1,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,58549,17,58549,21179253.101348877,44,25,51837,6204,1292.0,66.0,1178.1136363636363,318.5652648922474,1292.0,73.0,248.16,400.87650766788516,2740.464912632044,3.2579052561398156,311459.6044316011,2530421.852868778,21023785.59112549,247.47848510742188,139339.68544006348,3240.457800931709,8255.234151661529,44707.536697387695,289.2017364501953,21179253.101348877,882468.8792228699,4208857.727229597,21067408.561706543,247.47848510742188,0,0,0,0,880,500,2.077504801016694,1.1804004551231218,66.0,1292.0,841.1739130434783,568.1105719207892,322749.6219281662,0,0,0,0,0,0,0,0,0.5681818181818182,841.1739130434783,1178.1136363636363,248.16,880,0,0,0,0,0,0,44,51837,25,6204,0,0,44,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,56566,17,56566,20690301.179885864,18,14,10348,5485,1292.0,63.0,574.8888888888889,551.9581192736445,1292.0,73.0,391.7857142857143,490.0446304122905,765.2377731162317,1.5466183755270266,667429.0703188989,3623634.2840973465,20514774.084091187,245.57113647460938,148830.65223693848,8754.744249231675,17776.052008025195,71161.50856018066,245.80955505371094,20690301.179885864,1591561.6292219895,5463395.620453323,20517174.005508423,247.71690368652344,0,0,0,0,360,280,0.8699728362339525,0.6766455392930742,63.0,1292.0,494.78125,533.5575024291547,284683.60839843744,0,0,0,0,0,0,0,0,0.7777777777777778,494.78125,574.8888888888889,391.7857142857143,360,0,0,0,0,0,0,18,10348,14,5485,0,0,18,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,59159,17,59159,20283859.01451111,34,21,36249,5922,1292.0,65.0,1066.1470588235295,416.7950640692929,1292.0,73.0,282.0,429.08407434574275,2079.0422557083834,2.711515592799817,375627.01878724276,2719854.3102507796,20176432.609558105,248.6705780029297,91176.27143859863,2762.917316321171,6355.392222831389,23008.346557617188,252.00843811035156,20283859.01451111,1014192.9507255554,4396125.978356634,20176432.609558105,248.6705780029297,0,0,0,0,680,420,1.6762096391853414,1.0353059536144755,65.0,1292.0,766.7454545454545,568.1731240062093,322820.69884297525,0,0,0,0,0,0,0,0,0.6176470588235294,766.7454545454545,1066.1470588235295,282.0,680,0,0,0,0,0,0,34,36249,21,5922,0,0,34,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,49552,17,49552,19663232.08808899,11,8,9267,4413,1292.0,66.0,842.4545454545455,546.4469305741266,1292.0,73.0,551.625,574.9162846667331,695.7147196714759,0.9662704439881609,1092401.7826716106,4485485.833909932,19586490.154266357,266.07513427734375,39860.24856567383,3986.0248565673824,7619.670490086363,24207.353591918945,294.68536376953125,19663232.08808899,2809033.155441284,6859152.777915685,19610427.141189575,266.3135528564453,0,0,0,0,220,160,0.5594197307299879,0.406850713258173,66.0,1292.0,720.0,576.7706832464975,332664.4210526315,0,0,0,0,0,0,0,0,0.7272727272727273,720.0,842.4545454545455,551.625,220,0,0,0,0,0,0,11,9267,8,4413,0,0,11,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,59496,17,59496,348718.64318847656,23,25,5965,21739,1292.0,64.0,259.3478260869565,381.2682051186599,1292.0,73.0,869.56,565.7690751534587,79445.13590294756,137.6467847004578,7419.54559975482,32777.27676436845,225348.47259521484,238.18016052246094,334049.4632720947,15184.066512367943,47050.03781125294,225654.60205078125,238.18016052246094,312979.22134399414,13040.80088933309,45034.31208619221,225652.69470214844,250.81634521484375,0,0,0,0,460,500,65.9557510023027,71.69103369815511,64.0,1292.0,577.1666666666666,573.8452293277537,329298.34722222225,0,0,0,0,0,0,0,0,1.0869565217391304,577.1666666666666,259.3478260869565,869.56,460,0,0,0,0,0,0,23,5965,25,21739,0,0,23,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,50891,17,50891,22271.87156677246,1,1,157,93,157.0,157.0,157.0,0.0,93.0,93.0,93.0,0.0,11224.921051223037,89.7993684097843,22271.87156677246,0.0,22271.87156677246,22271.87156677246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,44.89968420489215,44.89968420489215,93.0,157.0,125.0,32.0,1024.0,0,0,0,0,0,0,0,0,1.0,125.0,157.0,93.0,20,0,0,0,0,0,0,1,157,1,93,0,0,1,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,49384,6,49384,30312993.76487732,14,12,3862,3248,1304.0,54.0,275.85714285714283,420.8647317713609,1304.0,54.0,270.6666666666667,372.29699912241506,234.5528803637378,0.8577179872654266,1212519.7505950928,5582801.127369621,28521392.107009888,210.5236053466797,30276935.815811157,2328995.0627547046,7572372.6189307915,28521392.107009888,210.5236053466797,30312993.76487732,2755726.705897938,8160581.863809058,28523096.799850464,282.7644348144531,5,5,0,0,280,240,0.46184814698907584,0.39586984027635075,54.0,1304.0,273.46153846153845,399.1921872567948,159354.4023668639,2,2,0,10,25,0,0,0,0.8571428571428571,273.46153846153845,275.85714285714283,270.6666666666667,280,0,0,0,0,0,0,14,3862,12,3248,351,511,10,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,49430,6,49430,22371219.158172607,106,107,27078,11113,2554.0,54.0,255.45283018867926,494.24432755690657,1304.0,54.0,103.85981308411215,148.11497482762962,1707.1488026636289,9.521161922111308,105524.6186706255,167184.3352710108,1706929.9221038818,207.9010009765625,22229934.215545654,211713.6591956729,251146.55089407822,2077254.5337677002,221.9676971435547,22371219.158172607,211049.237341251,224266.20804825652,1706929.9221038818,284.1949462890625,75,30,0,0,2120,2140,4.738230815698585,4.782931106412723,54.0,2554.0,179.30046948356807,371.9285027078997,138330.81112654018,2,2,0,105,212,0,0,0,1.009433962264151,179.30046948356807,255.45283018867926,103.85981308411215,2120,0,0,0,0,0,0,106,27078,107,11113,16,509,102,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,49503,6,49503,113177.53791809082,6,6,4712,2161,3804.0,54.0,785.3333333333334,1368.1309229098736,1304.0,54.0,360.1666666666667,470.9636987662165,60727.59777628444,106.0281061131112,10288.867083462801,14726.873213998728,46845.436096191406,211.0004425048828,97377.30026245117,19475.460052490234,18623.47058025926,48828.6018371582,211.0004425048828,96905.94673156738,19381.189346313477,29146.848669702063,76514.00566101074,278.71131896972656,1,1,0,0,120,120,53.0140530565556,53.0140530565556,54.0,3804.0,572.75,1044.9814292608266,1091986.1875,2,2,1,2,11,0,0,0,1.0,572.75,785.3333333333334,360.1666666666667,120,0,0,0,0,0,0,6,4712,6,2161,326,0,2,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,49504,6,49504,114252.56729125977,8,9,4808,2291,2554.0,54.0,601.0,851.1733078521671,1304.0,54.0,254.55555555555554,399.19060084434494,62134.271187996914,148.79315540159845,7140.785455703735,12028.152493195807,43151.3786315918,209.56993103027344,98402.73857116699,14057.534081595284,16894.229893426404,43151.3786315918,213.38462829589844,114252.56729125977,14281.57091140747,15939.18262426492,48694.610595703125,424.8619079589844,1,2,0,0,160,180,70.02030842428162,78.77284697731683,54.0,2554.0,417.5882352941176,674.688691508778,455204.830449827,2,2,0,3,16,0,0,0,1.125,417.5882352941176,601.0,254.55555555555554,160,0,0,0,0,0,0,8,4808,9,2291,332,512,4,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,49506,6,49506,100643.39637756348,6,6,4700,2129,2554.0,54.0,783.3333333333334,912.6953976485742,1304.0,54.0,354.8333333333333,468.0613979193566,67853.43346702075,119.23286009726884,9149.39967068759,13844.590938864561,44662.2371673584,206.23207092285156,84490.77606201172,16898.155212402344,20970.734711848316,50307.03544616699,206.23207092285156,99981.06956481934,19996.213912963867,17609.357430294815,50214.76745605469,441.3127899169922,1,1,0,0,120,120,59.61643004863442,59.61643004863442,54.0,2554.0,569.0833333333334,756.2739206501541,571950.2430555555,1,2,1,2,11,0,0,0,1.0,569.0833333333334,783.3333333333334,354.8333333333333,120,0,0,0,0,0,0,6,4700,6,2129,332,0,3,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,49507,6,49507,339017.1527862549,7,10,4766,2473,3804.0,54.0,680.8571428571429,1292.236978329929,1304.0,54.0,247.3,386.26883125616024,21352.901882708215,50.14495538141175,21188.57204914093,55376.7525332645,230755.80596923828,206.47048950195312,323564.7678375244,53927.46130625407,81969.45734865443,234001.63650512695,206.47048950195312,324823.37951660156,36091.48661295573,70418.61719101804,230755.80596923828,330.6865692138672,1,3,0,0,140,200,20.64792280411072,29.497032577301027,54.0,3804.0,425.8235294117647,906.0311795241354,820892.498269896,3,2,0,4,16,0,0,0,1.4285714285714286,425.8235294117647,680.8571428571429,247.3,140,0,0,0,0,0,0,7,4766,10,2473,332,510,2,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,49508,6,49508,1697332.1437835693,12,6,8786,2161,2554.0,54.0,732.1666666666666,783.0689447438343,1304.0,54.0,360.1666666666667,470.9636987662165,6449.53319248273,10.604877817181798,99843.06728138644,225924.94626595196,895196.9146728516,206.7089080810547,1652044.2962646484,150185.84511496805,267488.26392693457,895196.9146728516,206.7089080810547,94394.20700073242,18878.841400146484,22661.816888879377,47716.85600280762,283.95652770996094,1,1,0,0,240,120,7.069918544787865,3.5349592723939325,54.0,2554.0,608.1666666666666,716.5790837955942,513485.58333333326,3,2,1,2,17,0,0,0,0.5,608.1666666666666,732.1666666666666,360.1666666666667,240,0,0,0,0,0,0,12,8786,6,2161,326,0,7,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,52329,17,52329,245941.4005279541,12,11,5503,5766,1292.0,64.0,458.5833333333333,469.75835247733727,1292.0,73.0,524.1818181818181,577.645033843421,45819.85780274984,93.51821186114529,11179.15456945246,33133.751018008086,158140.1824951172,246.7632293701172,228012.0849609375,20728.371360085228,45124.54158838317,158412.45651245117,273.9429473876953,245941.4005279541,24594.14005279541,46188.65906831517,159037.11318969727,247.955322265625,0,0,0,0,240,220,48.792110536249716,44.72610132489557,64.0,1292.0,489.95652173913044,525.1576556873489,275790.5633270321,0,0,0,0,0,0,0,0,0.9166666666666666,489.95652173913044,458.5833333333333,524.1818181818181,240,0,0,0,0,0,0,12,5503,11,5766,0,0,12,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,49423,6,49423,30809993.267059326,13,13,6720,3125,2554.0,54.0,516.9230769230769,733.292413238818,1304.0,54.0,240.3846153846154,351.27187333187214,319.5391805075737,0.8438820409544862,1232399.730682373,5944771.028155624,30354980.94558716,209.33151245117188,30767220.735549927,2563935.0612958274,8379569.175316165,30355226.516723633,257.73048400878906,30809993.267059326,2567499.4389216104,8378785.258072006,30355683.32672119,243.66378784179688,7,5,0,0,260,260,0.4219410204772431,0.4219410204772431,54.0,2554.0,378.65384615384613,591.331739661724,349673.22633136093,2,2,1,12,25,0,0,0,1.0,378.65384615384613,516.9230769230769,240.3846153846154,260,0,0,0,0,0,0,13,6720,13,3125,70,0,9,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,49513,6,49513,6825493.812561035,16,15,5515,3446,1304.0,54.0,344.6875,463.1991632589053,1304.0,54.0,229.73333333333332,343.0709288503213,1312.8720420944442,4.541795927343798,227516.46041870117,404848.39180601586,1136773.3478546143,239.6106719970703,6824186.325073242,454945.7550048828,491828.9638874,1136773.3478546143,288.24806213378906,6825493.812561035,487535.2723257883,493396.65894874086,1198124.1703033447,374.79400634765625,4,3,0,0,320,300,2.344152736693573,2.1976431906502247,54.0,1304.0,289.06451612903226,413.50686973923433,170987.93132154012,2,2,0,7,30,0,0,0,0.9375,289.06451612903226,344.6875,229.73333333333332,320,0,0,0,0,0,0,16,5515,15,3446,16,508,12,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
53,55807,17,55807,22392.988204956055,1,1,146,70,146.0,146.0,146.0,0.0,70.0,70.0,70.0,0.0,9645.87655845746,89.31367183756907,22392.988204956055,0.0,22392.988204956055,22392.988204956055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,44.65683591878454,44.65683591878454,70.0,146.0,108.0,38.0,1444.0,0,0,0,0,0,0,0,0,1.0,108.0,146.0,70.0,20,0,0,0,0,0,0,1,146,1,70,0,0,1,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,53881,17,53881,22674.560546875,1,1,102,70,102.0,102.0,102.0,0.0,70.0,70.0,70.0,0.0,7585.593539703903,88.20457604306864,22674.560546875,0.0,22674.560546875,22674.560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,44.10228802153432,44.10228802153432,70.0,102.0,86.0,16.0,256.0,0,0,0,0,0,0,0,0,1.0,86.0,102.0,70.0,20,0,0,0,0,0,0,1,102,1,70,0,0,1,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,54100,17,54100,36803.00712585449,1,1,124,75,124.0,124.0,124.0,0.0,75.0,75.0,75.0,0.0,5407.166846977579,54.34338539675959,36803.00712585449,0.0,36803.00712585449,36803.00712585449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,27.171692698379793,27.171692698379793,75.0,124.0,99.5,24.5,600.25,0,0,0,0,0,0,0,0,1.0,99.5,124.0,75.0,20,0,0,0,0,0,0,1,124,1,75,0,0,1,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,59613,17,59613,40819.88334655762,1,1,365,75,365.0,365.0,365.0,0.0,75.0,75.0,75.0,0.0,10779.060691193907,48.99573041451776,40819.88334655762,0.0,40819.88334655762,40819.88334655762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,24.49786520725888,24.49786520725888,75.0,365.0,220.0,145.0,21025.0,0,0,0,0,0,0,0,0,1.0,220.0,365.0,75.0,20,0,0,0,0,0,0,1,365,1,75,0,0,1,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,63571,17,63571,316083.9080810547,43,35,8787,22481,1292.0,63.0,204.34883720930233,312.6876652300503,1292.0,73.0,642.3142857142857,572.8007767068044,98923.09984974566,246.7699177523398,4104.985819234476,9169.269637620791,44642.44842529297,244.61746215820312,270784.6164703369,6447.25277310326,10434.485852375245,42999.0291595459,244.61746215820312,248208.99963378906,7300.264695111443,13585.02942705495,50534.963607788086,249.38583374023438,0,0,0,0,860,700,136.03982645321298,110.73009129912684,63.0,1292.0,400.87179487179486,498.5724585092501,248574.4963839579,0,0,0,0,0,0,0,0,0.813953488372093,400.87179487179486,204.34883720930233,642.3142857142857,860,0,0,0,0,0,0,43,8787,35,22481,0,0,43,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,57179,17,57179,2764801.7406463623,10,11,4988,4932,1292.0,67.0,498.8,490.02077506979236,1292.0,72.0,448.3636363636364,494.09481473742795,3587.960704075974,7.59548132919309,138240.08703231812,209046.89089753697,793989.4199371338,302.31475830078125,2517477.512359619,279719.7235955132,491263.2682099507,1551003.6945343018,351.6674041748047,2405922.8897094727,240592.28897094727,243497.37778243347,793989.4199371338,302.31475830078125,0,0,0,0,200,220,3.6168958710443286,3.9785854581487614,67.0,1292.0,472.3809523809524,492.80320385771273,242854.99773242636,0,0,0,0,0,0,0,0,1.1,472.3809523809524,498.8,448.3636363636364,200,0,0,0,0,0,0,10,4988,11,4932,0,0,10,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,53847,17,53847,212266.206741333,17,14,11752,9148,1292.0,64.0,691.2941176470588,548.6159874904339,1292.0,73.0,653.4285714285714,573.3526357294952,98461.2686157278,146.04303000418955,7075.540224711101,17286.913617432896,62010.28823852539,242.71011352539062,86826.80130004883,5426.675081253052,12299.502897606693,50130.605697631836,242.71011352539062,200242.0425415039,15403.234041654146,27283.092763186192,79792.97637939453,261.3067626953125,0,0,0,0,340,280,80.08811322810395,65.95491677608561,64.0,1292.0,674.1935483870968,560.2397193917824,313868.5431841831,0,0,0,0,0,0,0,0,0.8235294117647058,674.1935483870968,691.2941176470588,653.4285714285714,340,0,0,0,0,0,0,17,11752,14,9148,0,0,17,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,50060,17,50060,123293.87664794922,1,1,180,79,180.0,180.0,180.0,0.0,79.0,79.0,79.0,0.0,2100.6720450484595,16.22140575326996,123293.87664794922,0.0,123293.87664794922,123293.87664794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,8.11070287663498,8.11070287663498,79.0,180.0,129.5,50.5,2550.25,0,0,0,0,0,0,0,0,1.0,129.5,180.0,79.0,20,0,0,0,0,0,0,1,180,1,79,0,0,1,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,49390,6,49390,53391665.4586792,715,559,1644178,38619,14934.0,54.0,2299.54965034965,1909.7009508456335,1294.0,54.0,69.08586762075134,74.9209945038731,31517.971682347084,23.861402131873415,41941.60680179042,516123.41448426305,10244879.245758057,203.3710479736328,53313861.37008667,74669.27362757236,689736.9224213205,10245275.497436523,203.3710479736328,53391665.4586792,95683.98827720286,777011.2851013746,10245393.753051758,211.23886108398438,527,60,0,0,14300,11180,13.391603237275897,10.469798894597519,54.0,14934.0,1320.8767660910519,1809.5078642749963,3274318.7108730585,2,2,1,587,1273,0,0,0,0.7818181818181819,1320.8767660910519,2299.54965034965,69.08586762075134,14300,0,0,0,0,0,0,715,1644178,559,38619,160,0,711,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,49407,6,49407,52027054.07142639,388,319,1018629,21121,12454.0,54.0,2625.332474226804,2031.1478320766187,1294.0,54.0,66.21003134796238,81.54847257304014,19984.794806420487,13.589083845289045,73692.71114932917,786751.1512307147,10360452.651977539,204.56314086914062,51938097.23854065,134206.96960863218,1060629.2663989363,10360452.651977539,208.37783813476562,52027054.07142639,163607.08827492577,1169256.2311428834,10362144.708633423,245.09429931640625,282,24,0,0,7760,6380,7.45765846106386,6.131425384225184,54.0,12454.0,1470.6506364922207,1971.999352572119,3888781.4465448568,2,2,1,306,706,0,0,0,0.8221649484536082,1470.6506364922207,2625.332474226804,66.21003134796238,7760,0,0,0,0,0,0,388,1018629,319,21121,148,0,384,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,49534,6,49534,2641188.859939575,12,17,6678,6662,3806.0,54.0,556.5,997.8584151404781,1304.0,54.0,391.88235294117646,512.128302209393,5050.755817705967,10.97990395153471,94328.17356927056,158415.3719967431,588720.3216552734,216.00723266601562,2322711.944580078,211155.63132546164,264756.5344468496,789289.4744873047,250.10108947753906,2641188.859939575,165074.30374622345,183624.86986913485,588997.3640441895,276.5655517578125,5,5,0,0,240,340,4.543408531669535,6.436495419865175,54.0,3806.0,460.0,756.5339748963121,572343.6551724138,2,2,0,10,28,0,0,0,1.4166666666666667,460.0,556.5,391.88235294117646,240,0,0,0,0,0,0,12,6678,17,6662,20000,64338,8,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,65197,6,65197,301695232.8681946,15,16,2234,3798,797.0,54.0,148.93333333333334,197.17284014003775,1304.0,54.0,237.375,378.31664564885324,19.99368681650756,0.10275270081427956,10056507.762273153,18351304.93359202,45015518.42689514,322.58033752441406,301663331.2702179,21547380.805015564,21807693.098574262,45059844.49386597,562.1910095214844,301695232.8681946,20113015.524546307,21738663.67086295,45056577.9209137,429.1534423828125,4,3,0,0,300,320,0.04971904878110302,0.05303365203317655,54.0,1304.0,194.58064516129033,307.628260603873,94635.1467221644,2,2,1,7,30,0,0,0,1.0666666666666667,194.58064516129033,148.93333333333334,237.375,300,0,0,0,0,0,0,15,2234,16,3798,495,0,11,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,65198,6,65198,301694299.697876,15,16,2234,3830,797.0,54.0,148.93333333333334,197.17284014003775,1304.0,54.0,239.375,381.73549006478294,20.099816291102076,0.10275301863854953,10056476.656595865,18351720.500429798,45016399.38354492,217.91458129882812,301663208.48464966,21547372.034617834,21807704.809137456,45060032.12928772,217.91458129882812,301694299.697876,20112953.31319173,21738742.614110574,45056422.47200012,645.8759307861328,4,3,0,0,300,320,0.0497192025670401,0.053033816071509435,54.0,1304.0,195.61290322580646,309.9446024819602,96065.65660770034,2,2,1,7,30,0,0,0,1.0666666666666667,195.61290322580646,148.93333333333334,239.375,300,0,0,0,0,0,0,15,2234,16,3830,495,0,11,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,65199,6,65199,301691287.99438477,17,18,6502,3555,3804.0,54.0,382.47058823529414,883.48941320912,1304.0,54.0,197.5,333.85812855163493,33.335400789522254,0.11601263076795057,8873273.176305434,17537472.106370922,45013354.539871216,214.3383026123047,301655660.86769104,18853478.80423069,21607432.868789546,45055733.6807251,423.19297790527344,301691287.99438477,17746546.352610867,21420261.52234729,45054061.88964844,553.8463592529297,6,3,0,0,340,360,0.05634899208729028,0.0596636386806603,54.0,3804.0,287.34285714285716,667.0798171500766,444995.4824489796,2,2,1,9,34,0,0,0,1.0588235294117647,287.34285714285716,382.47058823529414,197.5,340,0,0,0,0,0,0,17,6502,18,3555,495,0,13,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,65200,6,65200,301694324.7318268,18,19,6544,3622,2554.0,54.0,363.55555555555554,629.3119013142866,1304.0,54.0,190.6315789473684,326.41243051122274,33.69635809038324,0.12264068948890221,8380397.909217411,17164339.796687134,45013279.4380188,211.7156982421875,301661540.2698517,17744796.486461867,21426465.914441105,45055105.209350586,238.18016052246094,301694324.7318268,16760795.818434821,21210317.24249287,45054943.561553955,352.1442413330078,6,3,0,0,360,380,0.05966303812973621,0.062977651359166,54.0,2554.0,274.7567567567568,504.82420838670686,254847.48137326524,2,2,1,9,36,0,0,0,1.0555555555555556,274.7567567567568,363.55555555555554,190.6315789473684,360,0,0,0,0,0,0,18,6544,19,3622,496,0,14,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,65201,6,65201,301690659.52301025,17,19,6490,3641,2554.0,54.0,381.7647058823529,642.9317527967687,1304.0,54.0,191.6315789473684,328.31054146089957,33.58075459153318,0.11932752593970926,8619733.129228864,17347240.041906197,45013350.72517395,221.9676971435547,301656526.56555176,18853532.910346985,21607294.515363596,45056020.49827576,268.69773864746094,301690659.52301025,16760592.195722794,21209943.030422486,45054852.24723816,392.67539978027344,6,3,0,0,340,380,0.05634910947152937,0.06297841646817989,54.0,2554.0,281.4166666666667,510.9756666852586,261096.1319444445,2,2,1,9,35,0,0,0,1.1176470588235294,281.4166666666667,381.7647058823529,191.6315789473684,340,0,0,0,0,0,0,17,6490,19,3641,495,0,13,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,65202,6,65202,301690994.7395325,17,18,6502,3638,3804.0,54.0,382.47058823529414,883.48941320912,1304.0,54.0,202.11111111111111,338.39324410265783,33.610549127442326,0.11601274353653662,8873264.55116272,17537589.79922971,45013314.48554993,206.47048950195312,301657631.6356659,18853601.97722912,21607399.64279907,45055728.912353516,224.11346435546875,301690994.7395325,17746529.10232544,21420257.94303561,45055023.193359375,413.4178161621094,6,3,0,0,340,360,0.056349046860603505,0.05966369667593312,54.0,3804.0,289.7142857142857,667.9390721328051,446142.6040816326,2,2,1,9,34,0,0,0,1.0588235294117647,289.7142857142857,382.47058823529414,202.11111111111111,340,0,0,0,0,0,0,17,6502,18,3638,496,0,13,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
443,49479,6,49479,60791620.73135376,7,9,1232,2695,672.0,54.0,176.0,214.79824420671068,1304.0,54.0,299.44444444444446,447.5213492389959,64.59771844797385,0.26319416734595913,4052774.715423584,11599095.584578676,44956845.76034546,230.0739288330078,60774714.23149109,10129119.038581848,16615331.177490944,45029092.07344055,367.4030303955078,60791620.73135376,7598952.59141922,15012888.56387667,44956845.76034546,643.4917449951172,2,2,0,0,140,180,0.11514744821385713,0.14804671913210202,54.0,1304.0,245.4375,369.58151481608223,136590.49609375,2,2,0,4,15,0,0,0,1.2857142857142858,245.4375,176.0,299.44444444444446,140,0,0,0,0,0,0,7,1232,9,2695,1046,509,3,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,49498,6,49498,37111966.609954834,66,58,73721,6586,3804.0,54.0,1116.9848484848485,1095.0122663270924,1304.0,54.0,113.55172413793103,177.00722490746287,2163.9111945756767,3.3412403417807157,301723.3057719905,2747837.693565618,30005415.678024292,208.13941955566406,37094474.55406189,570684.2239086445,3762147.6751959487,30022037.029266357,226.02081298828125,37111966.609954834,651087.1335079796,4010733.745174467,30020594.358444214,220.29876708984375,34,23,0,0,1320,1160,1.7784021173994131,1.5628382243813026,54.0,3804.0,647.6370967741935,950.5429376760235,903531.8763657646,2,2,0,57,123,0,0,0,0.8787878787878788,647.6370967741935,1116.9848484848485,113.55172413793103,1320,0,0,0,0,0,0,66,73721,58,6586,1046,511,62,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly
