Timestamp,Flow_ID,Prediction,Confidence,Is_Malicious,Severity_Score,Recommended_Action,Src_IP,Src_Port,Src_Country,Src_Country_Name,Src_City,Src_Latitude,Src_Longitude,Dst_IP,Dst_Port,Protocol,Protocol_Number,Duration,Total_Packets,Total_Bytes,Fwd_Packets,Bwd_Packets,Flow_Bytes_Per_Sec,Flow_Packets_Per_Sec
2026-04-24 00:11:16,192.168.1.7:57707-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57707,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,0.8654584884643555,115,87144,33,82,100691.1378899591,132.87754587057395
2026-04-24 00:11:25,192.168.1.7:57714-216.239.38.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57714,LCL,Local Network,Internal,0.0,0.0,216.239.38.223,443,TCP,6,9.238995552062988,34,10772,14,20,1165.92760969505,3.680053725364993
2026-04-24 00:11:26,192.168.1.7:57716-216.239.38.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57716,LCL,Local Network,Internal,0.0,0.0,216.239.38.223,443,TCP,6,6.9830543994903564,30,6322,14,16,905.3344909444495,4.296114319571889
2026-04-24 00:11:28,192.168.1.7:57720-216.239.32.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57720,LCL,Local Network,Internal,0.0,0.0,216.239.32.223,443,TCP,6,5.177292346954346,23,4082,11,12,788.4430174010407,4.44247658016265
2026-04-24 00:11:13,192.168.1.7:57705-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57705,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,32.32093048095703,149,91312,59,90,2825.166189253108,4.610015794186012
2026-04-24 00:12:17,192.168.1.7:57746-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57746,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,0.36147165298461914,28,8431,13,15,23324.09728504698,77.46112252180234
2026-04-24 00:08:27,192.168.1.7:57460-216.239.34.223:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57460,LCL,Local Network,Internal,0.0,0.0,216.239.34.223,443,TCP,6,240.22886037826538,76,15558,35,41,64.76324274902818,0.3163649857903421
2026-04-24 00:12:29,192.168.1.7:57756-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57756,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,15.998181343078613,139,80213,53,86,5013.882408246549,8.688487586130305
2026-04-24 00:11:28,172.217.26.97:443-192.168.1.7:57721-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57721,LCL,Local Network,Internal,0.0,0.0,172.217.26.97,443,TCP,6,90.0726809501648,52,20708,22,30,229.90322683364198,0.5773115605248881
2026-04-24 00:13:17,192.168.1.7:57809-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57809,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,0.36458754539489746,27,8396,13,14,23028.762518220417,74.05628727869835
2026-04-24 00:13:29,192.168.1.7:57819-34.54.84.110:443-6,Anomaly,1.0000,True,8.0,block,192.168.1.7,57819,LCL,Local Network,Internal,0.0,0.0,34.54.84.110,443,TCP,6,16.30615234375,34,9514,16,18,583.4607575984429,2.0851025602635125
