Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Source Port,Destination Port,Protocol,Destination Port.1,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.251.155.119:443-192.168.1.7:56494-17,192.168.1.7,56494,142.251.155.119,443,17,25/04/2026 00:06:27,56494,443,17,443,1895250.7972717285,3,3,3876,3876,1292.0,1292.0,1292.0,0.0,1292.0,1292.0,1292.0,0.0,4090.2238432819768,3.1658079282368243,379050.1594543457,465817.3018568323,1268027.0671844482,303.03001403808594,625183.10546875,312591.552734375,774.1451263427734,313365.6978607178,311817.4076080322,2040.6246185302734,1020.3123092651367,717.2822952270508,1737.5946044921875,303.03001403808594,0,0,0,0,60,60,1.5829039641184122,1.5829039641184122,1292.0,1292.0,1292.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,1292.0,1292.0,1292.0,60,0,0,0,0,0,0,3,3876,3,3876,0,0,3,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
142.250.182.142:443-192.168.1.7:54306-17,192.168.1.7,54306,142.250.182.142,443,17,25/04/2026 00:06:35,54306,443,17,443,401652.57453918457,15,19,9732,7490,1292.0,73.0,648.8,601.2972864288236,1292.0,64.0,394.2105263157895,460.4060655034364,42877.852880088656,84.65027278614646,12171.290137551048,41640.10400512822,241099.11918640137,247.00164794921875,401652.57453918457,28689.469609941756,68272.0265485169,269178.6289215088,286.34071350097656,372426.98669433594,20690.388149685332,54951.51896080671,241099.11918640137,247.00164794921875,0,0,0,0,300,380,37.34570858212344,47.30456420402302,64.0,1292.0,506.52941176470586,542.1684801790436,293946.66089965403,0,0,0,0,0,0,0,0,1.2666666666666666,506.52941176470586,648.8,394.2105263157895,300,0,0,0,0,0,0,15,9732,19,7490,0,0,15,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50384-216.239.38.223:443-6,192.168.1.7,50384,216.239.38.223,443,6,25/04/2026 00:08:29,50384,443,6,443,8443965.911865234,15,18,2756,3861,741.0,54.0,183.73333333333332,257.2908773267244,1304.0,54.0,214.5,326.1327694871114,783.6365126370263,3.9081162032676238,263873.9347457886,407664.9573356452,1015306.7111968994,226.73606872558594,8443965.911865234,603140.4222760883,441515.54727954126,1038083.7917327881,302.31475830078125,8426553.48777771,495679.6169281006,466985.57099848153,1037389.7552490234,284.1949462890625,0,0,0,0,300,360,1.776416456030738,2.131699747236886,54.0,1304.0,200.5151515151515,297.2219985753044,88340.91643709825,2,2,0,9,32,0,0,0,1.2,200.5151515151515,183.73333333333332,214.5,300,0,0,0,0,0,0,15,2756,18,3861,510,1048,11,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50387-34.54.84.110:443-6,192.168.1.7,50387,34.54.84.110,443,6,25/04/2026 00:08:31,50387,443,6,443,6183400.392532349,16,19,3645,5915,1304.0,54.0,227.8125,306.90312371129426,1304.0,54.0,311.3157894736842,462.00353753847054,1546.074876785522,5.660315971495113,181864.71742742203,915257.4119066999,5427177.906036377,226.49765014648438,6183400.392532349,412226.6928354899,1352388.8783915692,5458938.5986328125,232.21969604492188,6152701.377868652,341816.7432149251,1242666.3453591194,5454204.082489014,296.3542938232422,0,0,0,0,320,380,2.587573015540623,3.0727429559544897,54.0,1304.0,273.14285714285717,400.8239473069117,160659.83673469393,2,2,0,15,34,0,0,0,1.1875,273.14285714285717,227.8125,311.3157894736842,320,0,0,0,0,0,0,16,3645,19,5915,511,1046,12,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50389-216.239.36.223:443-6,192.168.1.7,50389,216.239.36.223,443,6,25/04/2026 00:08:32,50389,443,6,443,5195030.450820923,11,13,1810,2355,689.0,54.0,164.54545454545453,231.23673962427796,1304.0,54.0,181.15384615384616,329.46736646006406,801.7277356558792,4.619799677248764,225870.88916612708,400486.82953619683,1014361.1431121826,272.51243591308594,5195030.450820923,519503.04508209234,483970.7182248122,1038933.515548706,527.1434783935547,5172770.023345947,431064.1686121623,487696.7758046114,1036589.3840789795,306.3678741455078,0,0,0,0,220,260,2.1174081854056834,2.5023914918430803,54.0,1304.0,173.54166666666666,288.7438280966173,83372.99826388888,2,2,0,5,23,0,0,0,1.1818181818181819,173.54166666666666,164.54545454545453,181.15384615384616,220,0,0,0,0,0,0,11,1810,13,2355,512,1050,7,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:59591-8.8.4.4:53-17,192.168.1.7,59591,8.8.4.4,53,17,25/04/2026 00:06:39,59591,53,17,53,18349.170684814453,1,1,70,102,70.0,70.0,70.0,0.0,102.0,102.0,102.0,0.0,9373.720641355474,108.9967516436683,18349.170684814453,0.0,18349.170684814453,18349.170684814453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,54.49837582183415,54.49837582183415,70.0,102.0,86.0,16.0,256.0,0,0,0,0,0,0,0,0,1.0,86.0,70.0,102.0,20,0,0,0,0,0,0,1,70,1,102,0,0,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:58376-8.8.4.4:53-17,192.168.1.7,58376,8.8.4.4,53,17,25/04/2026 00:06:39,58376,53,17,53,18219.947814941406,1,1,70,146,70.0,70.0,70.0,0.0,146.0,146.0,146.0,0.0,11855.138236063858,109.76979848207276,18219.947814941406,0.0,18219.947814941406,18219.947814941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,54.88489924103638,54.88489924103638,70.0,146.0,108.0,38.0,1444.0,0,0,0,0,0,0,0,0,1.0,108.0,70.0,146.0,20,0,0,0,0,0,0,1,70,1,146,0,0,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:56083-8.8.8.8:443-17,192.168.1.7,56083,8.8.8.8,443,17,25/04/2026 00:06:39,56083,443,17,443,100524.4255065918,10,11,3689,5378,1292.0,73.0,368.9,467.95223046802545,1292.0,64.0,488.90909090909093,470.80616635829205,90196.98400967673,208.9044517705097,5026.22127532959,9326.856904366312,28975.486755371094,248.6705780029297,77340.84129333496,8593.42681037055,11661.235763579436,28975.486755371094,261.7835998535156,77983.85620117188,7798.3856201171875,16075.00030452585,52649.02114868164,248.6705780029297,0,0,0,0,200,220,99.47831036690937,109.42614140360031,64.0,1292.0,431.76190476190476,473.26001156737595,223975.0385487528,0,0,0,0,0,0,0,0,1.1,431.76190476190476,368.9,488.90909090909093,200,0,0,0,0,0,0,10,3689,11,5378,0,0,10,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:61260-216.239.36.223:443-17,192.168.1.7,61260,216.239.36.223,443,17,25/04/2026 00:06:39,61260,443,17,443,516600.6088256836,10,12,5895,6777,1292.0,73.0,589.5,575.2443393897936,1292.0,66.0,564.75,553.9894892203882,24529.587816021933,42.58608995837141,24600.02899169922,81571.37211028289,384992.8379058838,253.6773681640625,469858.16955566406,52206.46328396267,129535.84021135462,417466.8788909912,253.6773681640625,491413.1164550781,44673.919677734375,110044.81657488711,385267.7345275879,262.97569274902344,0,0,0,0,200,240,19.357313617441548,23.22877634092986,66.0,1292.0,576.0,563.8848206053173,317966.0909090908,0,0,0,0,0,0,0,0,1.2,576.0,589.5,564.75,200,0,0,0,0,0,0,10,5895,12,6777,0,0,10,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:56198-8.8.8.8:53-17,192.168.1.7,56198,8.8.8.8,53,17,25/04/2026 00:06:41,56198,53,17,53,13894.55795288086,1,1,93,259,93.0,93.0,93.0,0.0,259.0,259.0,259.0,0.0,25333.659494148735,143.94124712584508,13894.55795288086,0.0,13894.55795288086,13894.55795288086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,71.97062356292254,71.97062356292254,93.0,259.0,176.0,83.0,6889.0,0,0,0,0,0,0,0,0,1.0,176.0,93.0,259.0,20,0,0,0,0,0,0,1,93,1,259,0,0,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:54712-8.8.8.8:53-17,192.168.1.7,54712,8.8.8.8,53,17,25/04/2026 00:06:41,54712,53,17,53,15863.180160522461,1,1,93,214,93.0,93.0,93.0,0.0,214.0,214.0,214.0,0.0,19352.99207935673,126.07812429548358,15863.180160522461,0.0,15863.180160522461,15863.180160522461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,63.03906214774179,63.03906214774179,93.0,214.0,153.5,60.5,3660.25,0,0,0,0,0,0,0,0,1.0,153.5,93.0,214.0,20,0,0,0,0,0,0,1,93,1,214,0,0,1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50385-216.239.38.223:443-6,192.168.1.7,50385,216.239.38.223,443,6,25/04/2026 00:08:29,50385,443,6,443,9616481.065750122,14,21,2818,8107,851.0,54.0,201.28571428571428,282.1193841953713,1304.0,54.0,386.04761904761904,482.78729183875345,1136.0704529342104,3.6395849750752736,282837.6784044154,585467.1043718412,2839913.845062256,224.3518829345703,9616481.065750122,739729.3127500095,765657.0143556171,2864276.40914917,1569.0326690673828,9606554.508209229,480327.7254104614,706733.9086058126,2839913.845062256,224.3518829345703,0,0,0,0,280,420,1.4558339900301096,2.1837509850451644,54.0,1304.0,312.14285714285717,424.12209447328746,179879.55102040817,2,2,0,11,34,0,0,0,1.5,312.14285714285717,201.28571428571428,386.04761904761904,280,0,0,0,0,0,0,14,2818,21,8107,512,1047,10,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:61461-8.8.8.8:53-17,192.168.1.7,61461,8.8.8.8,53,17,25/04/2026 00:07:03,61461,53,17,53,20482.540130615234,1,1,80,192,80.0,80.0,80.0,0.0,192.0,192.0,192.0,0.0,13279.602933302293,97.64413921545804,20482.540130615234,0.0,20482.540130615234,20482.540130615234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,48.82206960772902,48.82206960772902,80.0,192.0,136.0,56.0,3136.0,0,0,0,0,0,0,0,0,1.0,136.0,80.0,192.0,20,0,0,0,0,0,0,1,80,1,192,0,0,1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:60666-8.8.8.8:53-17,192.168.1.7,60666,8.8.8.8,53,17,25/04/2026 00:07:05,60666,53,17,53,19993.78204345703,1,1,97,113,97.0,97.0,97.0,0.0,113.0,113.0,113.0,0.0,10503.265442404007,100.03109945146673,19993.78204345703,0.0,19993.78204345703,19993.78204345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,50.015549725733365,50.015549725733365,97.0,113.0,105.0,8.0,64.0,0,0,0,0,0,0,0,0,1.0,105.0,97.0,113.0,20,0,0,0,0,0,0,1,97,1,113,0,0,1,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50189-72.153.5.61:443-6,192.168.1.7,50189,72.153.5.61,443,6,25/04/2026 00:07:05,50189,443,6,443,1407388.687133789,12,10,1994,3625,728.0,54.0,166.16666666666666,185.00668156102424,1304.0,54.0,362.5,473.3139021833185,3992.5004736561787,15.631786869627323,67018.50891113281,107841.02191102068,261431.21719360352,224.11346435546875,1407388.687133789,127944.42610307175,137850.93452493893,308748.9604949951,261.06834411621094,1093470.811843872,121496.75687154134,135313.52579805368,297085.5236053467,287.2943878173828,0,0,0,0,240,200,8.526429201614903,7.105357668012419,54.0,1304.0,255.4090909090909,360.63361653054585,130056.60537190079,0,2,0,11,21,0,0,0,0.8333333333333334,255.4090909090909,166.16666666666666,362.5,240,0,0,0,0,0,0,12,1994,10,3625,510,16386,10,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.4:46323-239.255.255.250:1900-17,192.168.1.4,46323,239.255.255.250,1900,17,25/04/2026 00:07:06,46323,1900,17,1900,1.0,1,0,167,0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,167.0,167.0,167.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.0,167.0,0.0,20,0,0,0,0,0,0,1,167,0,0,0,0,1,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50405-34.54.84.110:443-6,192.168.1.7,50405,34.54.84.110,443,6,25/04/2026 00:09:02,50405,443,6,443,464744.56787109375,42,73,4573,73222,1304.0,54.0,108.88095238095238,198.64651572231713,1304.0,54.0,1003.0410958904109,509.7999725478199,167393.02700484282,247.44775506853813,4076.7067357113488,24348.93876046272,258255.4817199707,218.86825561523438,464744.56787109375,11335.233362709603,45971.312924403865,297754.52613830566,221.9676971435547,445040.4644012451,6181.117561128404,30390.48062966808,258255.4817199707,240.56434631347656,0,0,0,0,840,1460,90.37222359024871,157.0755314782894,54.0,1304.0,676.4782608695652,603.9414648835359,364745.29300567124,2,2,0,47,114,0,0,0,1.7380952380952381,676.4782608695652,108.88095238095238,1003.0410958904109,840,0,0,0,0,0,0,42,4573,73,73222,512,1047,38,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50189-72.153.5.61:443-6,72.153.5.61,443,192.168.1.7,50189,6,25/04/2026 00:09:11,443,50189,6,50189,1.0,1,0,54,0,54.0,54.0,54.0,0.0,0,0,0,0,54000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,54.0,54.0,0.0,20,0,0,0,0,0,0,1,54,0,0,0,0,1,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
142.251.152.119:443-192.168.1.7:51743-17,192.168.1.7,51743,142.251.152.119,443,17,24/04/2026 23:48:18,51743,443,17,443,1141831629.7531128,2602,5995,522994,4689137,1292.0,71.0,200.9969254419677,288.26072832154694,1292.0,63.0,782.1746455379483,564.2543429110067,4564.710649263559,7.529131069752242,132832.9024840755,1465891.4796801207,26996775.86555481,246.28639221191406,1117910203.9337158,429800.1552993909,2602288.2123341453,27015683.65097046,246.28639221191406,1141814397.096634,190492.89240851416,1758232.7063467638,27017284.393310547,246.52481079101562,0,0,0,0,52040,119900,2.2787948172031327,5.250336252549109,63.0,1292.0,606.2732348493661,564.3210788206648,318458.2800013189,0,0,0,0,0,0,0,0,2.3039969254419677,606.2732348493661,200.9969254419677,782.1746455379483,52040,0,0,0,0,0,0,2602,522994,5995,4689137,0,0,2602,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.3:47529-239.255.255.250:1900-17,192.168.1.3,47529,239.255.255.250,1900,17,25/04/2026 00:07:20,47529,1900,17,1900,1.0,1,0,167,0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,167.0,167.0,167.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.0,167.0,0.0,20,0,0,0,0,0,0,1,167,0,0,0,0,1,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:65200-52.182.143.211:443-6,192.168.1.7,65200,52.182.143.211,443,6,25/04/2026 00:02:56,65200,443,6,443,397098451.6143799,83,70,44106,14382,1304.0,54.0,531.3975903614457,543.2434263156413,1304.0,54.0,205.45714285714286,361.2589765850328,147.2884111288285,0.3852948793378259,2612489.8132524993,9734643.088720057,45008856.773376465,214.57672119140625,362081367.0158386,4415626.427022423,12492611.784903327,45286575.79421997,253.43894958496094,396833723.3066559,5751213.381255883,13939770.589937603,45286870.9564209,214.57672119140625,0,0,0,0,1660,1400,0.20901617637280753,0.17627870296501838,54.0,1304.0,382.27450980392155,496.15655123879804,246171.32333717804,0,2,1,60,152,0,0,0,0.8433734939759037,382.27450980392155,531.3975903614457,205.45714285714286,1660,0,0,0,0,0,0,83,44106,70,14382,510,0,81,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
142.251.155.119:443-192.168.1.7:59792-17,192.168.1.7,59792,142.251.155.119,443,17,25/04/2026 00:03:32,59792,443,17,443,241229199.40948486,292,247,27884,61809,1292.0,71.0,95.4931506849315,161.07095546004845,1292.0,65.0,250.23886639676113,426.0158942259408,371.81651400229856,2.23438954040158,448381.41154179344,2094846.9557132183,24507088.18435669,248.90899658203125,241211448.90785217,828905.3227073958,2798883.697276108,24548760.175704956,252.24685668945312,241213097.81074524,980541.0480111595,3088522.7939591217,26281881.80923462,248.90899658203125,0,0,0,0,5840,4940,1.2104670608483514,1.0239224795532287,65.0,1292.0,166.40630797773656,321.19843426099106,103168.4341717122,0,0,0,0,0,0,0,0,0.8458904109589042,166.40630797773656,95.4931506849315,250.23886639676113,5840,0,0,0,0,0,0,292,27884,247,61809,0,0,292,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:49579-216.239.38.223:443-6,192.168.1.7,49579,216.239.38.223,443,6,25/04/2026 00:05:32,49579,443,6,443,241752766.84761047,27,32,3664,11719,1304.0,54.0,135.7037037037037,255.85887528158304,1304.0,54.0,366.21875,510.9811477916162,63.63112282266749,0.2440509813779745,4168151.1525450083,6668449.686181567,15361778.497695923,231.5044403076172,241732217.5502777,9297392.98270299,7221638.274778281,15374786.615371704,273.9429473876953,241737886.90567017,7797996.351795811,7446052.450037447,15618555.784225464,277.7576446533203,0,0,0,0,540,640,0.11168434741025952,0.132366633967715,54.0,1304.0,260.728813559322,429.83878848358137,184761.384085033,2,2,3,11,55,0,0,0,1.1851851851851851,260.728813559322,135.7037037037037,366.21875,540,0,0,0,0,0,0,27,3664,32,11719,512,0,23,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:63696-8.8.8.8:443-17,192.168.1.7,63696,8.8.8.8,443,17,25/04/2026 00:07:06,63696,443,17,443,29234484.672546387,35,44,7349,13010,1292.0,73.0,209.97142857142856,279.21046702793785,1292.0,64.0,295.6818181818182,338.0392508629241,696.4035873400838,2.7022880986230473,374801.08554546646,2713547.711097604,23837186.813354492,250.33950805664062,29210182.428359985,859123.012598823,4062034.3835526826,23853927.13546753,257.4920654296875,29216884.61303711,679462.4328613281,3629855.9572460637,23854653.120040894,250.33950805664062,0,0,0,0,700,880,1.1972162462254008,1.5050718523976467,64.0,1292.0,257.7088607594937,316.2208870633909,99995.64941515781,0,0,0,0,0,0,0,0,1.2571428571428571,257.7088607594937,209.97142857142856,295.6818181818182,700,0,0,0,0,0,0,35,7349,44,13010,0,0,35,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:56253-57.144.47.32:443-17,192.168.1.7,56253,57.144.47.32,443,17,25/04/2026 00:07:31,56253,443,17,443,427867.4125671387,9,10,3540,3248,1292.0,76.0,393.3333333333333,490.4229467170828,1274.0,66.0,324.8,409.3443049561091,15864.727718507573,44.406279707077765,23770.41180928548,75680.10281240218,332747.6978302002,270.3666687011719,427867.4125671387,53483.426570892334,106733.34803742802,332747.6978302002,291.1090850830078,396334.8865509033,44037.20961676703,116517.41450243174,373222.35107421875,270.3666687011719,0,0,0,0,180,200,21.03455354545789,23.371726161619875,66.0,1292.0,357.2631578947368,450.8767881764856,203289.87811634346,0,0,0,0,0,0,0,0,1.1111111111111112,357.2631578947368,393.3333333333333,324.8,180,0,0,0,0,0,0,9,3540,10,3248,0,0,9,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:52264-239.255.255.250:1900-17,192.168.1.7,52264,239.255.255.250,1900,17,25/04/2026 00:07:35,52264,1900,17,1900,3030119.8959350586,4,0,848,0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,279.85691296823006,1.3200797781520286,1010039.9653116863,4836.614723144542,1014875.1735687256,1003432.5122833252,3030119.8959350586,1010039.9653116863,4836.614723144542,1014875.1735687256,1003432.5122833252,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,1.3200797781520286,0.0,212.0,212.0,212.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,212.0,212.0,0.0,80,0,0,0,0,0,0,4,848,0,0,0,0,4,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.64.155.209:443-192.168.1.7:53864-17,192.168.1.7,53864,172.64.155.209,443,17,25/04/2026 00:07:35,53864,443,17,443,304781.1985015869,19,11,14244,4940,1292.0,85.0,749.6842105263158,557.6264598259851,1242.0,64.0,449.09090909090907,519.3421458564767,62943.51519816638,98.43126855426353,10509.69650005472,28834.355837036026,150814.05639648438,253.43894958496094,304781.1985015869,16932.28880564372,46369.24147517652,200405.12084960938,253.43894958496094,233834.50508117676,23383.450508117676,54223.84767232787,184483.05130004883,262.4988555908203,0,0,0,0,380,220,62.33980341770023,36.09146513656329,64.0,1292.0,639.4666666666667,562.860535321337,316811.9822222221,0,0,0,0,0,0,0,0,0.5789473684210527,639.4666666666667,749.6842105263158,449.09090909090907,380,0,0,0,0,0,0,19,14244,11,4940,0,0,19,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50425-34.54.84.110:443-6,192.168.1.7,50425,34.54.84.110,443,6,25/04/2026 00:09:31,50425,443,6,443,7285349.607467651,16,19,3645,5946,1304.0,54.0,227.8125,306.90312371129426,1304.0,54.0,312.94736842105266,461.4667090329554,1316.4776595167107,4.804162035563015,214274.98845493092,994420.9369560947,5827838.182449341,239.84909057617188,7285349.607467651,485689.97383117676,1457956.983547074,5843772.888183594,260.35308837890625,7266510.963439941,403695.0535244412,1343122.7201546817,5846924.781799316,262.7372741699219,0,0,0,0,320,380,2.196188359114521,2.6079736764484935,54.0,1304.0,274.0285714285714,400.5733380838937,160458.9991836734,2,2,0,15,34,0,0,0,1.1875,274.0285714285714,227.8125,312.94736842105266,320,0,0,0,0,0,0,16,3645,19,5946,511,1046,12,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:55221-57.144.47.32:443-17,192.168.1.7,55221,57.144.47.32,443,17,25/04/2026 00:05:21,55221,443,17,443,144814941.40625,59,78,22915,42387,1292.0,76.0,388.3898305084746,439.11197046817784,1274.0,71.0,543.4230769230769,525.8596263709002,450.93413266527523,0.9460349786398994,1064815.7456341912,4084532.294651721,22662557.36351013,253.6773681640625,144785772.56202698,2496306.4234832237,5972056.704363801,22662557.36351013,259.8762512207031,144806614.3989563,1880605.3818046274,5480788.473588841,25969952.34489441,253.6773681640625,0,0,0,0,1180,1560,0.40741652364783987,0.5386184549920595,71.0,1292.0,476.6569343065693,496.3584682679026,246371.72902125848,0,0,0,0,0,0,0,0,1.3220338983050848,476.6569343065693,388.3898305084746,543.4230769230769,1180,0,0,0,0,0,0,59,22915,78,42387,0,0,59,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:50438-20.44.10.123:443-6,192.168.1.7,50438,20.44.10.123,443,6,25/04/2026 00:09:44,50438,443,6,443,1705381.8702697754,14,13,3973,5434,1304.0,54.0,283.7857142857143,381.0752041585622,1304.0,54.0,418.0,503.2369070481463,5516.066614752918,15.832231168101284,65591.61039499137,112898.48290099138,274778.6045074463,284.43336486816406,1705381.8702697754,131183.22078998273,141365.03616040072,318986.177444458,303.7452697753906,1436621.1891174316,119718.43242645264,141412.42118411,327232.12242126465,284.43336486816406,0,0,0,0,280,260,8.209305050126591,7.622926117974693,54.0,1304.0,348.4074074074074,449.1430737369453,201729.5006858711,2,2,1,12,26,0,0,0,0.9285714285714286,348.4074074074074,283.7857142857143,418.0,280,0,0,0,0,0,0,14,3973,13,5434,0,16386,10,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:63438-57.144.47.32:443-17,192.168.1.7,63438,57.144.47.32,443,17,25/04/2026 00:07:30,63438,443,17,443,21978227.376937866,319,103,396310,14859,1292.0,77.0,1242.3510971786834,231.3236864020754,1274.0,81.0,144.2621359223301,215.08756226267025,18708.014661430192,19.20082055583845,52204.815622180206,965234.3673853994,19813043.355941772,248.6705780029297,21949567.317962646,69023.7965973668,1113667.1476695547,19874277.591705322,290.6322479248047,21970789.194107056,215399.8940598731,1953053.457091666,19822819.471359253,252.72369384765625,0,0,0,0,6380,2060,14.51436435382101,4.686456202017442,77.0,1292.0,974.3341232227489,523.6553936512644,274214.9713000606,0,0,0,0,0,0,0,0,0.322884012539185,974.3341232227489,1242.3510971786834,144.2621359223301,6380,0,0,0,0,0,0,319,396310,103,14859,0,0,319,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
